Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nigeria,NGA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.13772475,17.13772475,15.7482928,14.16099614,18.78730452,34.18611532,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,,
Nigeria,NGA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,12.61899939,17.23263235,13.44666709,13.51516678,8.295690918,8.923787148,8.354339215,6.192764989,8.407202185,8.611279563,9.988144095,8.743076509,10.94411853,13.57873381,12.76789541,12.3785121,,12.21677083,12.93682307,6.507290693,8.898669984,10.06694167,13.52793995,,,,,,4.13820683,5.700993942,1.896811375,1.759659048,25.4656053,25.70618173,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,71380823760,61880464963,50138924038,50967827907,53251664579,50696284984,53440411039,57785360112,57348224073,67704697792,66262091413,70321529997,65531738311,61653332894,59796614898,63174615817,64374142425,64626572561,61957693931,66579590538,70305333017,71210905301,79870088111,81276860548,82654859738,81031552866,79469503936,77845040148,79795511279,83970764559,91016824490,93226438170,95242818798,1.01679E+11,99398059228,90600958930,92545195342,94276954557,96456742398,90816974709,90392205324,86212683804
Nigeria,NGA,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,,,,,,,,,,,,,,,,,,,,,,5.83889E+12,4.98479E+12,3.53772E+12,3.28252E+12,3.45372E+12,3.13751E+12,3.68071E+12,4.2378E+12,3.56869E+12,3.82561E+12,4.16539E+12,4.66776E+12,3.85041E+12,3.36457E+12,2.89847E+12,2.99069E+12,3.05191E+12,2.90821E+12,2.97562E+12,2.98065E+12,3.05051E+12,3.5914E+12,3.20324E+12,3.16921E+12,3.2422E+12,3.26855E+12,3.27165E+12,3.36971E+12,3.49129E+12,3.57864E+12,4.21619E+12,4.78366E+12,5.82636E+12,6.68422E+12,6.58662E+12,6.30223E+12,6.2889E+12,6.42059E+12,6.46983E+12,6.29159E+12,6.50226E+12,6.66139E+12
Nigeria,NGA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,,,,,,,,,,,,,,,,,,,,,,33328777312,29028225253,20485329672,13033449391,15526816211,11514709077,9894411156,10435930594,8076336007,9608966833,9575436107,8437956858,5099814532,7080268216,8809724007,9756032409,10455104690,9528715747,9652435659,9676602065,10309022013,11227611987,12632156602,14746179491,17674359059,21110113149,23377746987,27731516621,23124002430,24048217626,29721745019,35839656468,46440893929,55327271687,46484721159,35122314500,32847667464,40693394898,54675605064,54747785263,64408885559,64893545932
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,12.24040925,13.50269014,14.99073289,18.30836066,18.22763997,18.02042516,20.55210632,23.37164885,21.27559734,21.55626328,20.88528311,20.32115887,23.49113048,25.17384878,25.48650645,26.1991592,27.41665114,27.90837138,26.02848571,21.3572413,24.47535466,36.96508267,33.82706055,27.2304536,26.08928283,24.73499126,24.66257721,25.27975078,26.74885451,23.89370409,22.23471099,21.85995862,20.75862283,19.99025477,20.63189348,20.98310971,20.84657143,21.20377372,21.90629593,24.14330587,23.35705876,23.69187184
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,17052175625,20125923754,23797815568,30365184995,34237086700,35702635244,50286937894,73764505840,88264126108,1.06627E+11,1.23236E+11,1.84116E+11,2.95325E+11,4.45273E+11,7.90142E+11,1.07051E+12,1.21146E+12,1.34104E+12,1.42697E+12,1.50841E+12,2.01542E+12,4.25152E+12,4.58593E+12,4.93526E+12,6.03233E+12,7.5133E+12,8.55198E+12,1.01003E+13,1.16254E+13,1.30489E+13,1.40378E+13,1.5816E+13,1.68166E+13,1.80186E+13,1.9637E+13,2.15235E+13,2.39526E+13,2.73713E+13,3.19041E+13,3.72416E+13,4.11261E+13,4.79441E+13
Nigeria,NGA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-7.683451937,-7.114754197,-5.291219694,-4.75812888,-6.211064792,-5.123805438,-4.208628348,-6.333745897,-5.808882907,-4.038997214,-2.806449813,-2.795072961,-0.827389961,0.568089066,10.61007958,-4.492839523,-5.706466653,2.349560816,-4.209635814,5.753868382,10.17903459,-0.99155924,-0.392419513,1.022126882,3.321020053,3.801667136,1.362334986,6.199979115,5.397684408,16.31893206,11.02480562,11.47212969,9.722112288,6.413324975,4.039256572,8.783253514,5.791669768,5.838497139,-2.990428076,8.210831379,23.05093175,6.821416164,6.444270215,4.167797301,8.611736319,9.008450502,16.46569795,3.135741626,10.5433091,1.201972427,8.000465749,9.955922092,18.56080741,5.050953212,5.985058409,-3.26235E-05,-2.286299484,-0.004474799,-2.01405513,-5.582024249,-0.115563491,-1.099628408,
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.9249824,16.2998823,13.56036024,13.53729595,15.41319365,16.01725412,14.62245481,17.41107464,15.73620458,15.43006668,11.21352452,13.62935405,11.79551778,15.34983186,14.56845542,22.83159152,23.92228273,22.52285246,23.76223893,19.06226696,19.19613981,9.58164271,7.086126336,4.511420864,3.029760589,3.295155735,3.886755368,6.647677998,5.77146264,8.931842598,9.949967231,12.77473759,14.25263801,13.65321498,9.509989939,15.37256245,17.23302974,22.81125683,21.13451777,13.1234999,12.97233386,21.42954206,16.79544919,22.58358378,11.64206706,12.02550478,13.05043393,18.10059494,15.12676313,17.42836899,17.66014555,21.66101812,12.98578032,12.99895337,12.45006765,10.66634225,11.50440918,13.1760369,17.51094431,19.80295104,8.233875444,11.83808351,
Nigeria,NGA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,507287200,520116400,475523200,499486800,611346000,672100000,665000000,647100000,584600000,731200000,1004900000,1414100000,1301600000,1880600000,2856000000,5238800000,6844500000,7564300000,8567000000,8180000000,9649899500,13348234603,10561957421,7161888777,5024985170,6189311002,7700562443,16265552803,18215620661,37054719026,49216883172,75378582900,1.29133E+11,1.71645E+11,1.68212E+11,4.76586E+11,7.04153E+11,1.00796E+12,1.01555E+12,7.19477E+11,9.16204E+11,1.76461E+12,1.93172E+12,3.06165E+12,2.11002E+12,2.78052E+12,3.96409E+12,6.27655E+12,6.04378E+12,7.57462E+12,9.64461E+12,1.36756E+13,9.3954E+12,1.05304E+13,1.12221E+13,1.0152E+13,1.18007E+13,1.51392E+13,2.26043E+13,2.88408E+13,1.27009E+13,2.0844E+13,
Nigeria,NGA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-18.3459531,-20.90206917,-30.1845904,-15.28234938,0.244620967,-6.337049373,6.528741663,6.785273275,13.89385403,-1.302473712,0.520134739,7.562117577,-2.453838643,-6.577616774,6.832183596,5.877423436,1.425328612,2.703579357,7.303042443,-22.7928232,10.30784022,21.51551685,-19.18279956,3.252903519,40.74385713,-21.54974754,-2.123573953,9.564518613,3.978188887,-7.915009357,3.359867005,7.816523997,12.98637671,-1.534403758,-4.668549516,-1.829551852,9.384233109,6.320928575,-13.89810361,4.391968312,
Nigeria,NGA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,,-977618871.6,-1700891395,-875135945.8,-1932011623,-914250924.7,640871367.9,-5914934421,-15079254183,106084538.9,5893585497,1192643900,1719401900,3923560600,4217113500,8940942200,12279203500,15408889200,18196057200,20990234400,24003946400,1.04352E+11,1.22985E+11,1.57525E+11,1.96507E+11,2.69798E+11,4.06437E+11,3.55332E+11,3.87161E+11,3.95302E+11,4.08003E+11,4.06166E+11,4.87905E+11,5.21867E+11,5.48618E+11,5.17502E+11,5.1128E+11,6.15862E+11,6.39614E+11,4.71875E+11,4.99902E+11,4.9526E+11,
Nigeria,NGA,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,,,,,,,,,,,,1.57897E+13,1.28938E+13,1.01983E+13,7.12128E+12,6.03226E+12,6.04546E+12,5.66887E+12,6.04775E+12,6.4419E+12,7.33116E+12,7.24029E+12,7.27743E+12,7.82569E+12,7.63327E+12,7.12618E+12,7.61032E+12,8.05521E+12,8.16745E+12,8.38596E+12,8.99691E+12,6.86044E+12,7.55973E+12,9.17817E+12,7.34834E+12,7.52047E+12,1.05579E+13,8.24621E+12,8.03172E+12,8.82881E+12,9.18306E+12,8.42576E+12,8.64077E+12,9.32035E+12,1.05717E+13,1.04322E+13,9.92726E+12,9.6317E+12,1.05696E+13,1.14459E+13,9.7615E+12,1.02168E+13,
Nigeria,NGA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,1.47018E+11,1.22698E+11,73555718557,43323650571,34214703355,30114868058,26364299922,21723575608,23096082442,28704999801,23773411992,20921951746,12343171643,14232829441,16393851218,18684386151,20923931879,22143799688,22726674829,23646875236,22237258408,25444703682,29715386939,35384703179,43858125567,62395314833,56153133606,64024424016,62292442354,61709505877,64973062549,65935475979,73693976885,86607208879,73101945951,59584391217,55293301502,80207980560,1.16851E+11,1.15588E+11,1.45948E+11,
Nigeria,NGA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,4.88546E+12,4.37469E+12,4.0391E+12,4.45409E+12,4.83112E+12,4.40066E+12,4.63883E+12,4.7785E+12,6.20388E+12,5.92811E+12,6.40609E+12,4.70729E+12,5.58511E+12,5.71142E+12,5.22159E+12,4.65358E+12,6.88283E+12,7.02645E+12,6.27092E+12,7.10201E+12,5.42454E+12,6.05528E+12,7.95428E+12,7.87834E+12,8.85325E+12,1.50838E+13,1.25269E+13,1.79683E+13,1.25746E+13,1.40138E+13,1.76284E+13,1.69957E+13,1.33014E+13,1.65051E+13,1.65197E+13,1.84247E+13,2.00349E+13,1.97523E+13,2.27104E+13,1.51361E+13,1.02782E+13,
Nigeria,NGA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,387790745,410326116,405965117.8,453495798.8,510987895.8,639939744.3,663039735,576379769.7,516319793.7,755719698,1054759579,994778761.1,1346273637,2413613861,6256020279,5094309927,6613959391,8962875536,7142147923,11728083700,18859387229,14128557784,9556562613,5372793302,4666830479,5233610302,2876808721,6767637248,5545310671,11111113803,11333885340,11909681732,11458720924,5568907262,4584122504,10643648054,11760052946,15602035916,9907407841,12666764118,25017784316,20914343222,22090304878,28019123722,27497518511,36950462119,70382678168,59092401902,87143789749,54961140555,94172012908,1.31042E+11,1.46367E+11,93880662175,1.05852E+11,52587763138,37300993198,49491582468,65356458032,67480782126,35087257885,47338716492,
Nigeria,NGA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36924E+12,8.73928E+12,1.10304E+13,6.60739E+12,9.41146E+12,1.12476E+13,1.36988E+13,1.50846E+13,1.23682E+13,1.33136E+13,1.156E+13,5.11276E+12,
Nigeria,NGA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,1.33748E+13,9.88844E+12,6.40117E+12,4.42348E+12,4.77086E+12,3.33634E+12,2.09712E+12,1.95869E+12,2.67855E+12,3.20239E+12,4.18059E+12,3.55463E+12,4.29532E+12,3.36752E+12,2.96766E+12,4.41613E+12,5.95414E+12,5.56487E+12,3.68937E+12,4.15331E+12,6.68223E+12,7.10678E+12,1.0905E+13,7.28302E+12,9.7315E+12,1.32316E+13,1.66496E+13,1.35258E+13,1.13847E+13,9.64461E+12,8.88911E+12,5.96533E+12,6.69405E+12,7.09363E+12,5.27208E+12,4.72583E+12,4.95038E+12,7.38407E+12,9.39678E+12,3.57613E+12,5.16546E+12,
Nigeria,NGA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,710201796.2,728162669,665732214,699281240.6,855884058,940939624,930999628,905939638,818439673,1023679591,1406859438,1251415929,1447830923,2327475248,3619771863,6342372881,8685913706,8116201717,8679837893,9008810573,12324265006,15759426922,10116817453,4380360108,2226400164,2430039655,2130169417,3501733650,2865442923,3930284156,5376543934,6274751171,6812041810,3789068181,3217519059,6773530012,8801910405,12422516742,11540302688,7791773525,9009151312,15864410481,15964762167,23653815335,15805819209,21125268783,31119405986,50366861890,51351763015,51415216515,64811061406,89777672507,60250254853,67609787594,71486274738,52587923981,46552482309,49508396335,73850518229,93968462410,35586722061,52186247815,
Nigeria,NGA,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,1.1012E+11,89917702233,71123041915,49654843033,42066416438,42169319713,39497029102,42075688097,44930638517,51173235847,50506717903,50769420888,54608664189,53268655685,49764847653,53164873411,56289598140,57091909888,58635434978,62917605681,48576907054,53584137019,65113041049,52622536897,54334297251,76472185695,59992622742,58718635032,64334789809,66894149268,61599471094,63669131399,68645844333,77560452277,76370361783,72804973627,71472968884,78180158894,83121870898,71569507162,74712817237,
Nigeria,NGA,Changes in inventories (current LCU),NE.GDI.STKB.CN,,,,,,,,,,,,,,,,,,,,,,-7067315.898,-11182622.86,-5361103.075,-14776392.95,-8586778.194,4588881.763,-152139821.1,-348925344.7,5167864.735,319003996,32658700,45252300,157092400,279197600,1045842800,1793277700,2439006400,2957541400,3498310000,4255762800,73117891300,93604938900,1.37726E+11,1.91156E+11,2.82888E+11,5.161E+11,3.6915E+11,4.14417E+11,4.05965E+11,4.08003E+11,4.32E+11,5.40976E+11,5.95569E+11,6.48238E+11,6.3096E+11,6.58309E+11,8.71753E+11,1.02675E+12,1.15151E+12,1.16139E+12,1.28066E+12,
Nigeria,NGA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-18.34023654,-20.90571614,-30.1716369,-15.29249508,0.218803788,-6.229279297,6.683590008,6.517264495,13.80424132,-1.239397994,0.512945051,7.533616651,-2.458820069,-6.643135437,6.793910632,5.845782407,1.393454318,2.675391472,7.285384529,-23.74669911,10.19302521,21.40865772,-19.93676174,2.342505002,40.38865843,-21.8952855,-2.601061371,9.924205107,4.012459559,-8.246677481,2.551733724,7.864836241,13.42649306,-1.319699214,-4.840496043,-2.977258112,9.737670131,8.290431214,-14.71594307,4.664447765,
Nigeria,NGA,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-10.45492715,-7.671125058,10.27425738,8.464981305,-8.91025754,5.41229243,3.010675371,29.82911107,-4.445081046,8.062917033,-26.51853401,18.64820369,2.261419512,-8.576266037,-10.87804791,47.90398665,2.086613004,-10.75268817,13.25301205,-23.61954754,11.6273847,31.3612108,-0.954718526,12.37454036,70.37562987,-16.95120858,43.4374447,-30.01775776,11.44566275,25.79271577,-3.588971918,-21.73651735,24.08503061,0.088467306,11.53155284,8.739706353,-1.410634869,14.9756528,-33.35153283,-32.09465446,
Nigeria,NGA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,100.9915592,100.3924195,98.97787312,96.67897995,96.19833286,98.63766502,93.80002089,94.60231559,83.68106794,88.97519438,88.52787031,90.27788771,93.58667503,95.96074343,91.21674649,94.20833023,94.16150286,102.9904281,91.78916862,76.94906825,93.17858384,93.55572979,95.8322027,91.38826368,90.9915495,83.53430205,96.86425837,89.4566909,98.79802757,93.56893656,90.96056946,81.78220956,94.94904679,94.01494161,100.0000326,102.2862995,100.0044748,102.0140551,105.5820242,100.1155635,101.0996284,
Nigeria,NGA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,1.66106E+11,1.4333E+11,96102478596,71043929206,70942250509,54059213278,49410138334,46968602693,36822231462,48078453982,43483504390,43148275077,25972365707,32466440335,40192347377,48117672551,51278316430,56236945015,54497688840,53440329756,68980629530,88928551946,1.00374E+11,1.24073E+11,1.59845E+11,1.99192E+11,2.69535E+11,3.03684E+11,2.91463E+11,3.43389E+11,3.77001E+11,3.79446E+11,4.93846E+11,5.39819E+11,4.93027E+11,4.13901E+11,3.75763E+11,4.30233E+11,5.01005E+11,4.32698E+11,4.45681E+11,
Nigeria,NGA,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-11.4273449,-22.37807062,5.870551595,22.25820013,-9.101792436,-5.406591963,6.850219771,-7.364522556,23.21443915,5.797063494,16.62069229,-8.029365205,-9.608982796,4.837297376,19.58875206,-3.143396178,-0.291027847,-8.321709724,1.765605797,57.70377643,15.09713233,10.34900274,4.931341723,12.63213696,-11.15602227,39.02632522,-13.76355554,18.29279436,3.384378224,-2.167990142,-0.241667268,17.23541721,-0.100235179,0.290262555,-6.448269363,-1.44101403,7.032283286,-0.204672325,4.51614114,17.51510887,
Nigeria,NGA,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,9.83410043,12.35208628,21.14762151,35.64026558,47.86761827,41.75784295,42.17960326,49.40539814,29.87715504,34.5683685,38.90117148,44.45087016,46.94936279,52.10810156,52.81088346,56.67153795,54.77147378,60.99980887,52.06397894,40.71608465,60.26207253,64.63273238,65.4936578,59.48266091,60.25741286,50.54287483,66.17130947,60.13073744,68.09854381,67.15873335,66.0278551,58.5952058,72.88992233,71.74775271,78.57476948,81.53528155,80.12683198,76.59595088,74.59413113,63.91075574,62.1512351,
Nigeria,NGA,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,1434.199541,1230.543874,925.3776025,956.6886712,1143.155114,1009.46248,928.7492383,968.2022268,871.4838907,1051.064888,1085.002748,1237.053009,1106.426462,972.0638862,994.5066837,1163.466236,1097.698614,1066.855568,951.2609732,943.2115612,1464.027028,1642.21368,1770.715127,1727.53256,1896.070865,1592.472406,2085.910682,1705.598033,2029.533322,2008.947052,1894.45557,1843.185287,2172.063807,2128.707087,2105.453979,1935.670522,1869.387158,1918.484899,1853.494462,1791.01023,2196.420222,
Nigeria,NGA,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59082E+11,2.13555E+11,3.74691E+11,5.49132E+11,8.57498E+11,1.52324E+12,2.15438E+12,2.25165E+12,2.72701E+12,2.65556E+12,2.67541E+12,4.6167E+12,6.91602E+12,8.26063E+12,9.89543E+12,1.27886E+13,1.40918E+13,2.10614E+13,2.2052E+13,2.71663E+13,3.66769E+13,4.16865E+13,4.23945E+13,5.90481E+13,6.46713E+13,7.47857E+13,8.36352E+13,9.20651E+13,9.88753E+13,1.08638E+14,9.85838E+13,1.09433E+14,
Nigeria,NGA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,,,,,,,,,,,,,,,,,,,,,,2.19672E+11,2.24802E+11,2.29931E+11,2.35061E+11,2.40191E+11,2.4532E+11,2.5045E+11,2.55579E+11,2.60709E+11,2.65839E+11,2.68655E+11,2.76383E+11,2.84383E+11,2.88442E+11,2.88274E+11,2.96616E+11,3.01746E+11,3.06875E+11,3.12005E+11,3.17135E+11,2.78829E+11,2.94943E+11,2.24374E+11,1.4933E+12,1.64963E+12,2.23938E+12,4.27163E+12,4.46072E+12,4.10051E+12,4.83215E+12,5.05315E+12,4.953E+12,4.44495E+12,4.13316E+12,3.64142E+12,3.09098E+12,2.84405E+12,3.78727E+12,4.11991E+12,6.65681E+12,4.39143E+12,
Nigeria,NGA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,,,,,,,,,,,,,,,,,,,,,,2921747037,3007343289,2016774544,1536804661,1430550320,1057333971,860046371.2,770890961.7,578738090.3,659312716.9,599727168.8,978663152.4,596242932.8,598513655.9,513854729.8,465420493.8,496966168.4,751170664.8,821348772,1474708581,1473668270,1274188717,996849654.4,6499922225,7983430048,12222823334,26291027406,32009067636,25518104800,32471689679,35528702921,38176359052,37215519671,37118033759,29261923731,21787445025,16545268802,23635654801,26440123562,37634548035,22542900965,
Nigeria,NGA,Military expenditure (current LCU),MS.MIL.XPND.CN,16700000,20200000,27600000,32500000,38800000,47100000,39800000,171400000,263600000,488900000,473100000,455700000,594800000,671200000,851600000,1864100000,1657000000,2023200000,1920200000,1854800000,1656700000,1319100000,1112500000,1178900000,928200000,975700000,906900000,810000000,1230000000,1257200000,2229000000,2415000000,3004000000,6382000000,7032000000,14000000000,15350000000,17920000000,25162000000,45400000000,37490000000,63472000000,1.08148E+11,75913000000,85047000000,88506000000,99853000000,1.222E+11,1.91515E+11,2.24021E+11,2.99108E+11,3.69045E+11,3.64843E+11,3.805E+11,3.73815E+11,3.97497E+11,4.44098E+11,4.94838E+11,6.54399E+11,6.68732E+11,9.7491E+11,1.78312E+12,
Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,1000000,8000000,9000000,2000000,56000000,159000000,45000000,50000000,39000000,14000000,12000000,113000000,7000000,24000000,424000000,104000000,89000000,141000000,108000000,474000000,331000000,642000000,41000000,359000000,569000000,211000000,115000000,62000000,15000000,18000000,3000000,58000000,41000000,95000000,2000000,15000000,1000000,,,36000000,9000000,6000000,64000000,11000000,,16000000,62000000,33000000,65000000,189000000,63000000,28000000,30000000,228000000,192000000,50000000,41000000,49000000,18000000,108000000,261000000,54000000
Nigeria,NGA,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,2.45,,2.52,,2.702476,,2.735254,,2.4,,,,2.3
Nigeria,NGA,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,4.09,,4,,5,,3,,2,,,,
Nigeria,NGA,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,155,290,382,528,643,8814,42529,36082,15036,15242,,
Nigeria,NGA,Fixed telephone subscriptions,IT.MLT.MAIN,20544,20544,20544,20544,20544,,20544,20544,20544,20544,,20544,20544,20544,20544,,,,,,,163360,151600,182550,192560,203980,215630,227460,235530,250000,289190,294166,320934,342287,368715,405073,412779,404177,438619,473316,553374,600321,702000,888534,1027519,1223258,1687972,1579664,1307625,1482000,1050237,719406,418166,360537,183290,187155,154513,139344,140491,107154,107031,106385,
Nigeria,NGA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.43942377,16.94767066,20.05032732,19.73283421,21.31512446,20.83024081,21.04423694,21.98243195,22.57981118,23.65890317,23.00031817,21.23235843,21.28741089,21.53396696,21.25095109,20.76644113,
Nigeria,NGA,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,173000,227100,286800,314100,430300,590400,800800,1093900,1441000,1581300,1938500,2300200,2138400,2221300,1945900,2575000,2134000,1614400,995000,848900,964800,930000,646500,608400,664800,547900,221200,318200,313400,419700,507396,519453,520278,520263,540461,747648,1307541,1363435,1460900,1365343,4197375,4793913.274,4716148.081,4209624,4462001.63,4613169,4110075,4789878,7786143.994,6539048.353,3435350.518,4486313.422,
Nigeria,NGA,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.16666667,33.3,34.8,30.63333333,,,
Nigeria,NGA,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.78708333,49.20541667,49.73375,53.57541667,,,
Nigeria,NGA,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,30,40,40,40,40,50,50,50,50,50,40,30,30,30,40,,
Nigeria,NGA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.2,3.2,3.2,3.2,3.3,3.4,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,
Nigeria,NGA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,
Nigeria,NGA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.141666667,3.225,3.4,3.4,3.483333333,3.441666667,3.425,3.533333333,3.575,3.533333333,3.40833,3.283333333,3.2,3.133333333,3.158333333,3.2,3.2,
Nigeria,NGA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5,2.5,2.5,2.5,
Nigeria,NGA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,4.5,4.5,4.5,4.5,4,4,4.5,4.5,4.5,4.5,4,4,4,4,4,
Nigeria,NGA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,12,,,,,,,,,,,,,,,,,,,,,64,42,50,,,85,100,382,439,410,,
Nigeria,NGA,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,85,124,,,59,63,302,326,200,,
Nigeria,NGA,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000000,462000000,34000000,,828000000,,,,,,,,,,880000000,,70000000,,,2600000000,40000000,
